Periodo;Partner;Pais;ID_Link;Nombre_Link;ID_Afiliador;Nombre_Afiliador;Registros;Cantidad_Primeros_Depositos;Valor_Primeros_Depositos
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"22566";"Gates_Olympus_TBCR";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"32";"1";"35000,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23690";"Eliminatorias_FBEC_Fecha11";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"22314";"Liga_Costa_Rica_BQCR";"7338903";"xNLh+Jp7ZQPy1KnI5rH9Mprh250s60BXhP3ii/Y1/yo=";"0";"1";"6000,0"
"2025-03-01-2025-03-31";"Paniplay";"Honduras";"24071";"Regalo_Registro_PAPPHD_Popunder";"7527667";"xNLh+Jp7ZQPy1KnI5rH9MpucSkVmkJ/QjllpSsndYKc=";"29";"1";"120,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"22611";"Bono_Bienvenida_R_R_FBEC_Mortero";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"2";"6,0"
"2025-03-01-2025-03-31";"Doradobet";"El Salvador";"24726";"Sorteo_FTD_FBES_VANAGANAR";"7805061";"xNLh+Jp7ZQPy1KnI5rH9MrR/hZtA1syJrYfm/5864CftXltmVRtht6PWTaluIiSh";"793";"38";"295,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"24433";"Cuotas_Mercados_M˙ltiples_TWEC";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"9";"2";"13,0"
"2025-03-01-2025-03-31";"Doradobet";"Chile";"23337";"Bono_Porcentaje_FBCH_Majo";"1160207";"xNLh+Jp7ZQPy1KnI5rH9Mu8BVYAok+EWe/UUDTYDlT4=";"2";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"24360";"Ligas_Europeas_FBCR_Pablo";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"3";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"23231";"Regalo_Registro2_FBPE_D";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"248";"39";"1562,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"1747";"NUEVO LINK DE REGISTRO";"183193";"xNLh+Jp7ZQPy1KnI5rH9MlcWSqqZY0zx0FqLW2cpx6w=";"0";"7";"236,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24862";"SNABQQARXBMFKPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"3";"1";"15,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"16993";"Ligas_Europeas_MGIDEC_Registro";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"6";"39,62"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"20909";"Cuotas_FacebookEC_EuropaLeague_BA";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"1";"2,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"2556";"Torneo_Deportes";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"1";"30,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"20008";"Bono_Bienvenida_R_R_BidQuestEC";"7394862";"xNLh+Jp7ZQPy1KnI5rH9MtIpokC8EW/ArwBF47UuvhQ=";"0";"6";"60,14"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"23236";"Regalo_Registro2_BQPE";"7338793";"xNLh+Jp7ZQPy1KnI5rH9MusTnV7qZM/EJWotOcnCSc0=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Ecuador";"19725";"By";"7272991";"xNLh+Jp7ZQPy1KnI5rH9MrnFna9F6rbdcO1jDj6i45BZm8zvoxgKrY1eJJnzVh6I";"64";"12";"115,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"20999";"testpa";"6771310";"xNLh+Jp7ZQPy1KnI5rH9MoFDWOLFypdIEk812fwX6jc=";"1";"3";"160,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"12750";"BidQuestNC_PrimerDeposito";"3053932";"xNLh+Jp7ZQPy1KnI5rH9MumXt0doq9CMaPzX7Nm+UfI=";"0";"2";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"20196";"Impulso_FTD_FacebookCR_Retargeting_BA";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"0";"2";"8000,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"21969";"Copa_America_Final_FBEC";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"6";"34,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"19975";"Casino_MGIDEC";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"1";"10,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23197";"Genercio_Champions_FBEC";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"1";"100,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"24658";"Bono_Bienvenida_MGEC";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"73";"5";"37,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24959";"CAABYZZMIMMFFPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23522";"Banner_Secciones_Descargar_APP_Blog_Ecuabet";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"90";"37";"315,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"24739";"Eliminatorias_BQEC";"7394862";"xNLh+Jp7ZQPy1KnI5rH9MtIpokC8EW/ArwBF47UuvhQ=";"158";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24866";"SNBAUXOEARMACPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"2";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24462";"Bono_Bienvenida_v4_FBPE";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"194";"12";"220,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24819";"PrimeDay_FBPE_COMBINADA";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"117";"3";"100,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"21531";"Copa_America_Ecuador_Venezuela_TwitterEC";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"1";"6,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23292";"Eliminatorias_FBEC_ECvsPAR";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"1";"5,0"
"2025-03-01-2025-03-31";"Paniplay";"Honduras";"24552";"Nuevo_Bono_bienvenida_FBPPHD_ISSIS";"7527667";"xNLh+Jp7ZQPy1KnI5rH9MpucSkVmkJ/QjllpSsndYKc=";"423";"6";"900,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"1798";"Casino";"294404";"xNLh+Jp7ZQPy1KnI5rH9MrD0Jkc7qu4+3D8tScihg9s=";"3";"0";"0,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23219";"Sorteo_Casino_ACEC";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"22";"3";"22,0"
"2025-03-01-2025-03-31";"Doradobet";"Guatemala";"23895";"Regalo_Registro_FBGT_BA";"2570626";"xNLh+Jp7ZQPy1KnI5rH9MhXUFhPKWDbViydKYaFCoWM=";"435";"25";"1330,0"
"2025-03-01-2025-03-31";"Doradobet";"El Salvador";"23652";"Bono_Bienvenida_150_v1_TBES";"6805120";"xNLh+Jp7ZQPy1KnI5rH9MoyaUnhjEKEmT1OuXXDcWm0=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24971";"AVABLSUEDAMFJPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Paniplay";"Honduras";"20472";"Default";"7535866";"xNLh+Jp7ZQPy1KnI5rH9MlcwTcfHdu4cAkF/hjHAoW0=";"680";"297";"237703,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24661";"Sweet_Bonanza_FBPE_06MAR";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"1577";"72";"2029,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"1371";"Test";"251959";"xNLh+Jp7ZQPy1KnI5rH9MiAqDcrQivUPd3Ot309dHEE=";"1";"41";"403,25"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"2302";"Acuity_ECU";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"128";"26";"650,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24377";"Tripleta_Europea_FBPE";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"2";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"22627";"Pmax_GAPE";"14864";"xNLh+Jp7ZQPy1KnI5rH9Mkl1kWjpwsxfsPq73t4yaEk=";"964";"182";"26011,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"23377";"Regalo_Registro_FBPE_Casino_Majo";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"593";"58";"2376,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"1323";"ADC-ecu-popundes-desk";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"1";"2,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"21331";"NBA_FacebookCR_Gustavo_BA";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"0";"1";"6000,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"21206";"Amistoso_Argentina_Ecuador_HubEC";"7090856";"xNLh+Jp7ZQPy1KnI5rH9MsOH8r+hK4gz0+dxzqc1YBc=";"0";"1";"2,0"
"2025-03-01-2025-03-31";"Paniplay";"Honduras";"20472";"Default";"9192738";"xNLh+Jp7ZQPy1KnI5rH9MlSlhbdnflKpe8tjelzPcZFtmGuw0p+1k0LQ+BgLtNrj";"41";"5";"400,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"18827";"Registro - CASINO - SORTEO CASINO LAS VEGAS A—O NUEVO - DICIEMBRE - Form Steps";"7025211";"xNLh+Jp7ZQPy1KnI5rH9MsKIHc0tFyMCTgdRA/0Lxww=";"198";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24909";"HPABPYGJFMMFKPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Chile";"21318";"Bono_Porcentaje_FacebookCH_Goo_Nelsson_BA";"1160207";"xNLh+Jp7ZQPy1KnI5rH9Mu8BVYAok+EWe/UUDTYDlT4=";"1";"1";"2500,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"2469";"Metro_ecuador";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"13293";"FacebookPE_Registro_CombiLigasEuropeas";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"2";"60,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"22445";"MLB_FBNC_Cristhel";"3053932";"xNLh+Jp7ZQPy1KnI5rH9MumXt0doq9CMaPzX7Nm+UfI=";"0";"1";"5,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23413";"Regalo_Registro_FBEC_Casino_Majo";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"42";"26";"247,5"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"22443";"Poker_Ruleta_BQNC";"7338977";"xNLh+Jp7ZQPy1KnI5rH9MjgU4PHujfbNQ9v3eAogOsk=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"22761";"Bingo_FBPE";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"1";"30,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"12181";"TwitterEC_Tr·fico_Boxeo";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"1";"1,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"19520";"Ligapro_FacebookEC_BA";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"67";"486,8"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"2595";"Eliminatorias_Mundial";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"4";"38,0"
"2025-03-01-2025-03-31";"Doradobet";"Ecuador";"22143";"Bono_Giros_FBDoradoEC";"2457236";"xNLh+Jp7ZQPy1KnI5rH9MtWYYuYtVJwNjb+X9C06GVI=";"0";"23";"244,0"
"2025-03-01-2025-03-31";"Doradobet";"El Salvador";"20927";"Form short";"7683886";"xNLh+Jp7ZQPy1KnI5rH9Mgh2HOS3FmVbRSEbwYqGWMNB39kHo3e4etUaxZwztquE";"1774";"2";"15,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"22985";"Champions_FBCR";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"0";"1";"3000,0"
"2025-03-01-2025-03-31";"Doradobet";"Chile";"23613";"Bono_Giros_FBCH_55_JPG";"1160207";"xNLh+Jp7ZQPy1KnI5rH9Mu8BVYAok+EWe/UUDTYDlT4=";"58";"8";"57000,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"24504";"Octavos_Champiions_FBNC_V2";"3053932";"xNLh+Jp7ZQPy1KnI5rH9MumXt0doq9CMaPzX7Nm+UfI=";"66";"4";"43,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"20436";"Short";"7515648";"xNLh+Jp7ZQPy1KnI5rH9MtzIdGmLBr1gOOe9rbvyTm8X70eY1rPYrLrmrUMfuyOR";"839";"6";"35,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"24046";"Aviator_FBEC_Maite";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"9";"1";"10,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23042";"gl";"8486720";"xNLh+Jp7ZQPy1KnI5rH9MibKQyZ/+8ui0hhdFhosejE=";"147";"60";"1681,82"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"20427";"Bono_v2_FacebookPE";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"7";"2";"1050,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"634";"registro-tragamonedas";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"5";"110,0"
"2025-03-01-2025-03-31";"Doradobet";"Chile";"24594";"Octavos_champions_FBCH_IN";"1160207";"xNLh+Jp7ZQPy1KnI5rH9Mu8BVYAok+EWe/UUDTYDlT4=";"81";"6";"49000,0"
"2025-03-01-2025-03-31";"Doradobet";"Guatemala";"23340";"Deportes_Americanos_FBGT";"2570626";"xNLh+Jp7ZQPy1KnI5rH9MhXUFhPKWDbViydKYaFCoWM=";"0";"3";"260,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"11854";"BetGeniusEC_GenericoChampions";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"1";"2,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"3356";"Amorporlablanquiazul";"2278019";"xNLh+Jp7ZQPy1KnI5rH9MjMl7Vm9vyGw40zD5CO1k6M=";"0";"1";"50,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"22137";"Bono_Bienvenida_R_R_FBEC_OP";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"0";"4";"23,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"24229";"Jack_Pot_BQEC";"7394862";"xNLh+Jp7ZQPy1KnI5rH9MtIpokC8EW/ArwBF47UuvhQ=";"2";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Ecuador";"23321";"Eliminatorias_Ecuador_Paraguay_FBDBEC";"2457236";"xNLh+Jp7ZQPy1KnI5rH9MtWYYuYtVJwNjb+X9C06GVI=";"0";"1";"1,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"23093";"Casino_Slot_FBCR_Josue";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"0";"2";"7000,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24673";"Octavos_Champions_FBPE_VUELTA-07MAR";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"484";"20";"519,5"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"20983";"Default";"21029";"xNLh+Jp7ZQPy1KnI5rH9MvTkse77G7i4k0izhwVrwLA=";"327";"102";"5029,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"24171";"Casino_Slot_FBCR_Picnic_Melania";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"9";"2";"4000,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"22627";"Pmax_GAPE";"21029";"xNLh+Jp7ZQPy1KnI5rH9MvTkse77G7i4k0izhwVrwLA=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Guatemala";"24349";"Casino_FBGT_Sandy";"2570626";"xNLh+Jp7ZQPy1KnI5rH9MhXUFhPKWDbViydKYaFCoWM=";"269";"24";"1690,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"15824";"Liga_Local_FacebookPE_Generico";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"10";"261,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"22822";"CASINO_PANC_Popunder";"3053932";"xNLh+Jp7ZQPy1KnI5rH9MumXt0doq9CMaPzX7Nm+UfI=";"81";"1";"5,0"
"2025-03-01-2025-03-31";"Doradobet";"El Salvador";"23438";"Imperdibles_Europeas_FBES";"7805061";"xNLh+Jp7ZQPy1KnI5rH9MrR/hZtA1syJrYfm/5864CftXltmVRtht6PWTaluIiSh";"0";"1";"5,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"25000";"SNBABDFAXMMAIPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"6";"0";"0,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"23627";"Casino_Dinamico_FBEC_30Giros_V3";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"585";"80";"726,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"3802";"Fan·ticos del F˙tbol";"172742";"xNLh+Jp7ZQPy1KnI5rH9MlhacpD7S92ij/BEtTFn6lg=";"0";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"15790";"Cuotas_FacebookPE_Libertadores";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"3";"75,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"3962";"Registro_Mundial";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"18";"420,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"10076";"AdCashEC_PopUnder_Deportes_BonoBienvenida_Mob";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"4";"12,55"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"14870";"Link2023";"98577";"xNLh+Jp7ZQPy1KnI5rH9MrAF12VE/Cg3+Ay8+w+lHko=";"325";"14";"516,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"24390";"Sorteo_Final_Champions_FBCR_Sandoval";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"5";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"18776";"Regalo_Registro_ByAdsPE";"21029";"xNLh+Jp7ZQPy1KnI5rH9MvTkse77G7i4k0izhwVrwLA=";"5";"5";"94,0"
"2025-03-01-2025-03-31";"Paniplay";"Honduras";"22450";"Regalo_Bienvenida_BQPPHD";"7535893";"xNLh+Jp7ZQPy1KnI5rH9Mv47JMqSLKsM+SP8lCC5o8hZrefYCdPMad967BAF8BzQ";"34";"1";"100,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"23350";"Regalo_Bienvenida_FBCR_Deportes_Majo";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"43";"7";"18500,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"23700";"Impulso_FTD_FBCR_Estadisticas_Sandoval";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"146";"17";"57000,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"22239";"By";"8403113";"xNLh+Jp7ZQPy1KnI5rH9MuAp+cW1felk8ZuBWnUhxN809TWjYEVHcTG3u0p/NkGu";"28";"2";"6000,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"24864";"SNABQWWPMRMFIPE";"8089889";"xNLh+Jp7ZQPy1KnI5rH9MgyqL19VlEFrbGCcQe2xG2k=";"9";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"7820";"PPADS_PopUnder_Casino";"22651";"xNLh+Jp7ZQPy1KnI5rH9MgyGsaQ//2epNewX098rsi0=";"0";"1";"50,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"23378";"Impulso_FTD_FBPE_AppleDance_Majo";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"1816";"Trafico_Deportivas";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"3";"40,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"20640";"Regalo_Bienvenida_FacebookCR_CristianS_BA";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"0";"2";"4000,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"1963";"doradobetperu.pe";"154657";"xNLh+Jp7ZQPy1KnI5rH9MmHD+B06JRkDCYsGlfaqGkU=";"0";"1";"30,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"25049";"vilu";"9554584";"xNLh+Jp7ZQPy1KnI5rH9MlaZdpMBlLti12JGTT5Ms+0=";"1";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"20817";"Impulso_FTD_FacebookNC_Carro_Meme_BA";"3053932";"xNLh+Jp7ZQPy1KnI5rH9MumXt0doq9CMaPzX7Nm+UfI=";"0";"1";"10,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"23301";"Eliminatorias_FBPE_Peru";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"1";"101,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"1159";"eliminatorias";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"3";"70,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"22507";"Liga_Costa_Rica_TBCR";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"18";"1";"2000,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"1749";"boton-registro-FB-ECU";"73737";"xNLh+Jp7ZQPy1KnI5rH9MmpBJ+YZkUPl5O0SG3ZSUW0=";"1";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"10145";"AdCashPE_Deportes_PopUnder_BonoBienvenida_Desk";"14864";"xNLh+Jp7ZQPy1KnI5rH9Mkl1kWjpwsxfsPq73t4yaEk=";"0";"1";"30,0"
"2025-03-01-2025-03-31";"Doradobet";"Nicaragua";"25200";"Semi_Copa_del_rey_FBNC_1ABR";"3053932";"xNLh+Jp7ZQPy1KnI5rH9MumXt0doq9CMaPzX7Nm+UfI=";"4";"0";"0,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"24879";"Eliminatorias_FBEC_REEL_VEN_BRA";"1213088";"xNLh+Jp7ZQPy1KnI5rH9Mi5LyjkBZ1d7Op9LLYHyxPM=";"84";"0";"0,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"3108";"hermanoscelestes";"1893877";"xNLh+Jp7ZQPy1KnI5rH9Mmwhoni/sJpU9rakQ748dxk=";"5";"2";"20,0"
"2025-03-01-2025-03-31";"Doradobet";"Per˙";"23477";"Champions_FBPE_F2F";"46079";"xNLh+Jp7ZQPy1KnI5rH9Ml68dF7GCUrVv1LymtDfqgc=";"0";"10";"300,0"
"2025-03-01-2025-03-31";"Ecuabet";"Ecuador";"1646";"Beso-ECU";"255431";"xNLh+Jp7ZQPy1KnI5rH9MvtTVFbLtnrTe9qSffKFwXY=";"0";"7";"31,0"
"2025-03-01-2025-03-31";"Doradobet";"Costa Rica";"18061";"Sorteo_Regalo_AÒo_FacebookCR_Reel_BA";"779030";"xNLh+Jp7ZQPy1KnI5rH9Mo0o7nYdfcHnNGSani3Kcs8=";"0";"2";"8000,0"
